speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
silence,42m 3s,42m 6s,,2.852,2523.653,2526.505,574,,,,,,,
student,42m 6s,42m 10s,[Untranscribed],4.485,2526.505,2530.99,575,,,,,,,
teacher,42m 10s,42m 12s,Why does Frozone not have his own movie?,2.0,2530.99,2532.99,576,,,,,,,
teacher,42m 12s,42m 14s,,1.68,2532.99,2534.67,576,,,,,,,
teacher,42m 14s,42m 15s,Those are the real questions.,1.28,2534.67,2535.95,576,,,,,,,
student,42m 15s,42m 21s,[Untranscribed],5.76,2535.95,2541.71,577,,,,,,,
teacher,42m 21s,42m 22s,"Okay, I'll.",1.2,2541.71,2542.91,578,,,,,,,
teacher,42m 22s,42m 23s,,0.8,2542.91,2543.71,578,,,,,,,
teacher,42m 23s,42m 25s,I'll let you finish the clip.,1.44,2543.71,2545.15,578,,,,,,,
teacher,42m 25s,42m 25s,,0.323,2545.15,2545.473,578,,,,,,,
student,42m 25s,42m 28s,[Untranscribed],3.51,2545.473,2548.983,579,,,,,,,
silence,42m 28s,42m 34s,,5.518,2548.983,2554.501,580,,,,,,,
student,42m 34s,42m 34s,,0.049,2554.501,2554.55,581,,,,,,,
student,42m 34s,42m 35s,We interrupt for an important ball.,1.28,2554.55,2555.83,581,,,,,,,
student,42m 35s,42m 35s,,0.08,2555.83,2555.91,581,,,,,,,
student,42m 35s,42m 39s,A deadly high speed pursuit between police and armed government is underway.,3.28,2555.91,2559.19,581,,,,,,,
student,42m 39s,42m 41s,Traveling northbound on San Pablo Avenue.,2.32,2559.19,2561.51,581,,,,,,,
student,42m 41s,42m 43s,,1.783,2561.51,2563.293,581,,,,,,,
silence,42m 43s,42m 45s,,2.211,2563.293,2565.503,582,,,,,,,
student,42m 45s,42m 47s,,2.407,2565.503,2567.91,583,,,,,,,
student,42m 47s,42m 49s,"Yeah, I got time.",1.199,2567.91,2569.109,583,,,,,,,
student,42m 49s,42m 51s,,2.402,2569.109,2571.511,583,,,,,,,
silence,42m 51s,43m 13s,,21.988,2571.511,2593.499,584,,,,,,,
student,43m 13s,43m 23s,,10.351,2593.499,2603.85,585,,,,,,,
student,43m 23s,43m 24s,Calm down.,0.48,2603.85,2604.33,585,,,,,,,
student,43m 24s,43m 24s,,0.172,2604.33,2604.502,585,,,,,,,
silence,43m 24s,43m 26s,,2.008,2604.502,2606.51,586,,,,,,,
student,43m 26s,43m 27s,,0.54,2606.51,2607.05,587,,,,,,,
student,43m 27s,43m 27s,"Certainly, ma'.",0.68,2607.05,2607.73,587,,,,,,,
student,43m 27s,43m 27s,Am.,0.12,2607.73,2607.85,587,,,,,,,
student,43m 27s,43m 29s,But I suggest you stand clear.,1.6,2607.85,2609.45,587,,,,,,,
media,43m 29s,43m 30s,There could be trouble.,0.8,2609.45,2610.25,588,,,,,,,
teacher,43m 30s,43m 30s,"No, no.",0.48,2610.25,2610.73,589,,,,,,,
teacher,43m 30s,43m 31s,He's quite t,1.04,2610.73,2611.77,589,,,,,,,
student,43m 31s,43m 35s,[Untranscribed],3.278,2611.77,2615.048,590,,,,,,,
silence,43m 35s,43m 43s,,8.454,2615.048,2623.503,591,,,,,,,
student,43m 43s,43m 49s,,6.227,2623.503,2629.73,592,,,,,,,
student,43m 49s,43m 49s,kill.,0.24,2629.73,2629.97,592,,,,,,,
student,43m 49s,43m 52s,,2.527,2629.97,2632.497,592,,,,,,,
silence,43m 52s,43m 58s,,6.007,2632.497,2638.505,593,,,,,,,
student,43m 58s,43m 59s,[Untranscribed],1.029,2638.505,2639.534,594,,,,,,,
silence,43m 59s,44m 2s,,2.97,2639.534,2642.504,595,,,,,,,
student,44m 2s,44m 2s,,0.186,2642.504,2642.69,596,,,,,,,
student,44m 2s,44m 3s,"Thank you, Mr.",0.76,2642.69,2643.45,596,,,,,,,
student,44m 3s,44m 4s,Incredible.,0.64,2643.45,2644.09,596,,,,,,,
student,44m 4s,44m 5s,You've done it again.,1.08,2644.09,2645.17,596,,,,,,,
student,44m 5s,44m 5s,,0.08,2645.17,2645.25,596,,,,,,,
student,44m 5s,44m 5s,You're the best.,0.679,2645.25,2645.929,596,,,,,,,
student,44m 5s,44m 7s,"No, I'm just here to help, Captain.",1.881,2645.929,2647.81,596,,,,,,,
student,44m 7s,44m 8s,All units.,0.64,2647.81,2648.45,596,,,,,,,
student,44m 8s,44m 11s,We have a tour bus robbery and a tour bus robbery.,2.8,2648.45,2651.25,596,,,,,,,
student,44m 11s,44m 11s,,0.16,2651.25,2651.41,596,,,,,,,
media,44m 11s,44m 12s,I've still got time.,1.04,2651.41,2652.45,597,,,,,,,
media,44m 12s,44m 12s,,0.16,2652.45,2652.61,597,,,,,,,
student,44m 12s,44m 13s,Officers.,0.8,2652.61,2653.41,598,,,,,,,
student,44m 13s,44m 13s,Ma'.,0.36,2653.41,2653.77,598,,,,,,,
student,44m 13s,44m 13s,Am.,0.2,2653.77,2653.97,598,,,,,,,
student,44m 13s,44m 14s,,0.08,2653.97,2654.05,598,,,,,,,
media,44m 14s,44m 14s,Squeaker.,0.8,2654.05,2654.85,599,,,,,,,
student,44m 14s,44m 16s,,1.2,2654.85,2656.05,600,,,,,,,
student,44m 16s,44m 16s,Ready for takeoff.,0.92,2656.05,2656.97,600,,,,,,,
student,44m 16s,44m 17s,What the.,0.44,2656.97,2657.41,600,,,,,,,
student,44m 17s,44m 18s,,0.6,2657.41,2658.01,600,,,,,,,
student,44m 18s,44m 19s,Who are you supposed to be?,1.2,2658.01,2659.21,600,,,,,,,
student,44m 19s,44m 20s,"Well, I'm incrediBoy.",1.4,2659.21,2660.61,600,,,,,,,
student,44m 20s,44m 20s,What?,0.36,2660.61,2660.97,600,,,,,,,
student,44m 20s,44m 21s,,0.48,2660.97,2661.45,600,,,,,,,
student,44m 21s,44m 21s,No.,0.4,2661.45,2661.85,600,,,,,,,
student,44m 21s,44m 22s,,0.48,2661.85,2662.33,600,,,,,,,
student,44m 22s,44m 24s,You're that kid from the fan club.,1.84,2662.33,2664.17,600,,,,,,,
student,44m 24s,44m 24s,,0.24,2664.17,2664.41,600,,,,,,,
student,44m 24s,44m 25s,Brody.,0.72,2664.41,2665.13,600,,,,,,,
media,44m 25s,44m 26s,"Brody, buddy.",1.68,2665.13,2666.81,601,,,,,,,
student,44m 26s,44m 27s,Buddy.,0.56,2666.81,2667.37,602,,,,,,,
student,44m 27s,44m 29s,My name is IncrediBoy.,1.84,2667.37,2669.21,602,,,,,,,
student,44m 29s,44m 33s,"Look, I've been nice, signed every scrap of paper you pushed on me.",4.08,2669.21,2673.29,602,,,,,,,
student,44m 33s,44m 33s,But this.,0.479,2673.29,2673.769,602,,,,,,,
student,44m 33s,44m 34s,,0.321,2673.769,2674.09,602,,,,,,,
student,44m 34s,44m 35s,You don't have to worry about training me.,1.68,2674.09,2675.77,602,,,,,,,
student,44m 35s,44m 39s,"I don't want your moves, your crime fighting style, favorite catchphrases, everything.",3.6,2675.77,2679.37,602,,,,,,,
student,44m 39s,44m 39s,,0.48,2679.37,2679.85,602,,,,,,,
student,44m 39s,44m 41s,I'm your number one fan.,1.6,2679.85,2681.45,602,,,,,,,
student,44m 41s,44m 52s,,11.05,2681.45,2692.5,602,,,,,,,
teacher,44m 52s,44m 53s,You can just do the intro.,1.12,2692.5,2693.62,603,,,,,,,
teacher,44m 53s,44m 54s,,0.48,2693.62,2694.1,603,,,,,,,
teacher,44m 54s,44m 57s,"Okay, summarize the intro.",3.84,2694.1,2697.94,603,1,,,,,,
teacher,44m 57s,44m 58s,,0.48,2697.94,2698.42,603,1,,,,,,
teacher,44m 58s,44m 59s,They were in an interview.,1.52,2698.42,2699.94,603,1,,,,,,
student,44m 59s,45m 1s,[Untranscribed],1.12,2699.94,2701.06,604,,,,,,,
teacher,45m 1s,45m 2s,"Tell me what they were talking about,",1.6,2701.06,2702.66,605,1,1,,1,,,
student,45m 2s,45m 4s,[Untranscribed],1.843,2702.66,2704.503,606,,,,,,,
silence,45m 4s,45m 7s,,2.637,2704.503,2707.14,607,,,,,,,
teacher,45m 7s,45m 8s,might make more sense.,1.28,2707.14,2708.42,608,,,,,,,
teacher,45m 8s,45m 9s,,0.73,2708.42,2709.15,608,,,,,,,
teacher,45m 9s,45m 12s,Tell me who was in the interview.,2.96,2709.15,2712.11,608,1,,,1,,,
student,45m 12s,45m 15s,[Untranscribed],3.024,2712.11,2715.134,609,,,,,,,
silence,45m 15s,45m 41s,,26.646,2715.134,2741.78,610,,,,,,,
student,45m 41s,45m 47s,[Untranscribed],5.38,2741.78,2747.16,611,,,,,,,
teacher,45m 47s,45m 47s,Okay.,0.32,2747.16,2747.48,612,1,,,,,,
teacher,45m 47s,45m 51s,"By raise of hand, which hook techniques did they use?",4.0,2747.48,2751.48,612,1,,,,,,
teacher,45m 51s,45m 51s,,0.24,2751.48,2751.72,612,1,,,,,,
teacher,45m 51s,45m 52s,Action.,0.4,2751.72,2752.12,612,1,,,,,,
teacher,45m 52s,45m 52s,,0.32,2752.12,2752.44,612,1,,,,,,
teacher,45m 52s,45m 52s,Question.,0.4,2752.44,2752.84,612,1,,,,,,
teacher,45m 52s,45m 53s,,0.24,2752.84,2753.08,612,1,,,,,,
teacher,45m 53s,45m 54s,Unusual action.,0.96,2753.08,2754.04,612,1,,,,,,
student,45m 54s,45m 56s,[Untranscribed],2.88,2754.04,2756.92,613,,,,,,,
teacher,45m 56s,46m 2s,Just because you raised your hand doesn't mean can shout it out loud.,5.18,2756.92,2762.1,614,,,,,,,
teacher,46m 2s,46m 2s,,0.08,2762.1,2762.18,614,,,,,,,
teacher,46m 2s,46m 2s,Goobers.,0.56,2762.18,2762.74,614,,,,,,,
teacher,46m 2s,46m 3s,,0.32,2762.74,2763.06,614,,,,,,,
teacher,46m 3s,46m 3s,Okay.,0.56,2763.06,2763.62,614,,,,,,,
teacher,46m 3s,46m 3s,,0.16,2763.62,2763.78,614,,,,,,,
teacher,46m 3s,46m 4s,Action.,0.4,2763.78,2764.18,614,,,,,,,
student,46m 4s,46m 5s,[Untranscribed],1.12,2764.18,2765.3,615,,,,,,,
teacher,46m 5s,46m 6s,"Yeah, for sure.",1.36,2765.3,2766.66,616,,,,,,,
student,46m 6s,46m 8s,[Untranscribed],1.68,2766.66,2768.34,617,,,,,,,
teacher,46m 8s,46m 8s,Question.,0.4,2768.34,2768.74,618,,,,,,,
student,46m 8s,46m 10s,[Untranscribed],1.28,2768.74,2770.02,619,,,,,,,
teacher,46m 10s,46m 10s,Explain question.,0.92,2770.02,2770.94,620,1,,1,1,,,
teacher,46m 10s,46m 11s,Maddox.,0.68,2770.94,2771.62,620,1,,1,1,,,
student,46m 11s,46m 13s,Because they were getting asked questions and media res.,2.32,2771.62,2773.94,621,,,,,,,
student,46m 13s,46m 14s,,0.16,2773.94,2774.1,621,,,,,,,
teacher,46m 14s,46m 17s,"Okay, does it leave the watcher with questions?",3.72,2774.1,2777.82,622,1,,,1,,,
teacher,46m 17s,46m 18s,Yeah.,0.44,2777.82,2778.26,622,,,,,,,
teacher,46m 18s,46m 18s,,0.24,2778.26,2778.5,622,,,,,,,
teacher,46m 18s,46m 19s,"Okay, like what?",1.04,2778.5,2779.54,622,1,,1,1,,,
teacher,46m 19s,46m 19s,,0.09,2779.54,2779.63,622,,,,,,,
student,46m 19s,46m 20s,[Untranscribed],1.27,2779.63,2780.9,623,,,,,,,
teacher,46m 20s,46m 23s,"Yeah, yeah, exactly.",2.4,2780.9,2783.3,624,,,,,,,
teacher,46m 23s,46m 24s,,0.72,2783.3,2784.02,624,,,,,,,
student,46m 24s,46m 25s,Ice eggs.,1.0,2784.02,2785.02,625,,,,,,,
teacher,46m 25s,46m 25s,Ominous.,0.68,2785.02,2785.7,626,,,,,,,
teacher,46m 25s,46m 26s,,0.89,2785.7,2786.59,626,,,,,,,
teacher,46m 26s,46m 27s,Ominous.,0.56,2786.59,2787.15,626,,,,,,,
teacher,46m 27s,46m 27s,Why?,0.32,2787.15,2787.47,626,1,,1,1,,,
teacher,46m 27s,46m 28s,,0.8,2787.47,2788.27,626,,,,,,,
teacher,46m 28s,46m 28s,"Actually, no.",0.6,2788.27,2788.87,626,,,,,,,
teacher,46m 28s,46m 29s,Unusual.,0.6,2788.87,2789.47,626,,,,,,,
teacher,46m 29s,46m 29s,,0.4,2789.47,2789.87,626,,,,,,,
teacher,46m 29s,46m 30s,"Okay, unusual.",1.04,2789.87,2790.91,626,,,,,,,
teacher,46m 30s,46m 31s,Why?,0.32,2790.91,2791.23,626,1,,1,1,,,
student,46m 31s,46m 32s,[Untranscribed],1.04,2791.23,2792.27,627,,,,,,,
teacher,46m 32s,46m 34s,"Okay, it's not normal.",2.48,2792.27,2794.75,628,,,,,,,
teacher,46m 34s,46m 35s,,0.96,2794.75,2795.71,628,,,,,,,
student,46m 35s,46m 36s,What about high stakes?,0.96,2795.71,2796.67,629,,,,,,,
student,46m 36s,46m 38s,Because he was chasing dead robbery.,1.68,2796.67,2798.35,629,,,,,,,
student,46m 38s,46m 38s,,0.4,2798.35,2798.75,629,,,,,,,
teacher,46m 38s,46m 39s,High stakes.,0.8,2798.75,2799.55,630,,,,,,,
student,46m 39s,46m 40s,[Untranscribed],1.174,2799.55,2800.724,631,,,,,,,
silence,46m 40s,46m 43s,,2.447,2800.724,2803.171,632,,,,,,,
student,46m 43s,46m 44s,,0.859,2803.171,2804.03,633,,,,,,,
student,46m 44s,46m 45s,What about immediate res?,1.6,2804.03,2805.63,633,,,,,,,
teacher,46m 45s,46m 47s,You could probably argue immediate res.,2.0,2805.63,2807.63,634,,,,,,,
teacher,46m 47s,46m 48s,,0.88,2807.63,2808.51,634,,,,,,,
teacher,46m 48s,46m 48s,Why?,0.4,2808.51,2808.91,634,1,,1,1,,,
teacher,46m 48s,46m 49s,,0.24,2808.91,2809.15,634,,,,,,,
student,46m 49s,46m 50s,Because they got interviewed.,1.28,2809.15,2810.43,635,,,,,,,
student,46m 50s,46m 51s,,1.05,2810.43,2811.48,635,,,,,,,
teacher,46m 51s,46m 52s,Cuz we don't know how they got.,1.36,2811.48,2812.84,636,,,,,,,
teacher,46m 52s,46m 52s,,0.08,2812.84,2812.92,636,,,,,,,
student,46m 52s,46m 53s,"Yeah, they don't know where.",0.84,2812.92,2813.76,637,,,,,,,
student,46m 53s,46m 54s,How they got to that building.,1.08,2813.76,2814.84,637,,,,,,,
student,46m 54s,46m 55s,,0.64,2814.84,2815.48,637,,,,,,,
teacher,46m 55s,46m 57s,It kind of just starts out of nowhere.,2.32,2815.48,2817.8,638,,,,,,,
silence,46m 57s,47m 1s,,3.697,2817.8,2821.497,639,,,,,,,
student,47m 1s,47m 2s,[Untranscribed],1.343,2821.497,2822.84,640,,,,,,,
teacher,47m 2s,47m 5s,Pretty sure you could have all five of those in that box.,2.88,2822.84,2825.72,641,,,,,,,
student,47m 5s,47m 7s,[Untranscribed],1.36,2825.72,2827.08,642,,,,,,,
teacher,47m 7s,47m 11s,Make sure you have a summary.,4.24,2827.08,2831.32,643,,,,,,,
student,47m 11s,47m 13s,[Untranscribed],2.64,2831.32,2833.96,644,,,,,,,
teacher,47m 13s,47m 15s,We ready to move on?,1.2,2833.96,2835.16,645,,,,,,,
teacher,47m 15s,47m 15s,,0.72,2835.16,2835.88,645,,,,,,,
student,47m 15s,47m 16s,Yeah.,0.48,2835.88,2836.36,646,,,,,,,
student,47m 16s,47m 17s,"Yeah, dude.",0.97,2836.36,2837.33,646,,,,,,,
student,47m 17s,47m 21s,,4.64,2837.33,2841.97,646,,,,,,,
student,47m 21s,47m 26s,The best food in the world is made in par.,4.32,2841.97,2846.29,646,,,,,,,
student,47m 26s,47m 26s,,0.24,2846.29,2846.53,646,,,,,,,
student,47m 26s,47m 29s,The best food in par some say is made by.,2.8,2846.53,2849.33,646,,,,,,,
student,47m 29s,47m 33s,Chef Gusto's restaurant is the ghost of Paris.,4.32,2849.33,2853.65,646,,,,,,,
student,47m 33s,47m 34s,,0.8,2853.65,2854.45,646,,,,,,,
teacher,47m 34s,47m 35s,"Hey, we're watching.",0.88,2854.45,2855.33,647,,,,,,,
teacher,47m 35s,47m 36s,"Be quiet, please.",0.72,2855.33,2856.05,647,,,,,,,
teacher,47m 36s,47m 36s,,0.4,2856.05,2856.45,647,,,,,,,
student,47m 36s,47m 40s,To the top of fine French cuisine has made his competitors envious.,3.76,2856.45,2860.21,648,,,,,,,
student,47m 40s,47m 40s,,0.24,2860.21,2860.45,648,,,,,,,
student,47m 40s,47m 43s,He is the youngest ch ever to achieve a five star.,2.71,2860.45,2863.16,648,,,,,,,
student,47m 43s,47m 43s,,0.15,2863.16,2863.31,648,,,,,,,
student,47m 43s,47m 46s,"Our rating Chef Gusto's cookbook, Anyone Can Cook.",2.88,2863.31,2866.19,648,,,,,,,
student,47m 46s,47m 48s,Climbed it to the top of the best seller list.,2.08,2866.19,2868.27,648,,,,,,,
student,47m 48s,47m 48s,,0.16,2868.27,2868.43,648,,,,,,,
student,47m 48s,47m 50s,But not everyone celebrates its success.,2.08,2868.43,2870.51,648,,,,,,,
student,47m 50s,47m 50s,,0.4,2870.51,2870.91,648,,,,,,,
media,47m 50s,47m 52s,Amusing title.,1.2,2870.91,2872.11,649,,,,,,,
media,47m 52s,47m 52s,,0.08,2872.11,2872.19,649,,,,,,,
student,47m 52s,47m 53s,Anyone Can Cook.,1.28,2872.19,2873.47,650,,,,,,,
student,47m 53s,47m 53s,,0.32,2873.47,2873.79,650,,,,,,,
media,47m 53s,47m 57s,What's even more amusing is that Gusto actually seems to believe it.,3.96,2873.79,2877.75,651,,,,,,,
media,47m 57s,48m 0s,"I, on the other hand, take cooking seriously.",2.76,2877.75,2880.51,651,,,,,,,
media,48m 0s,48m 0s,,0.16,2880.51,2880.67,651,,,,,,,
media,48m 0s,48m 4s,"No, I don't think anyone can do it.",3.36,2880.67,2884.03,651,,,,,,,
student,48m 4s,48m 5s,[Untranscribed],1.52,2884.03,2885.55,652,,,,,,,
media,48m 5s,48m 7s,Or Nancy.,1.76,2885.55,2887.31,653,,,,,,,
silence,48m 7s,48m 10s,,3.189,2887.31,2890.499,654,,,,,,,
student,48m 10s,48m 22s,[Untranscribed],11.627,2890.499,2902.126,655,,,,,,,
silence,48m 22s,48m 32s,,10.378,2902.126,2912.504,656,,,,,,,
student,48m 32s,48m 35s,[Untranscribed],2.734,2912.504,2915.238,657,,,,,,,
silence,48m 35s,48m 37s,,2.261,2915.238,2917.499,658,,,,,,,
student,48m 37s,48m 38s,[Untranscribed],1.012,2917.499,2918.512,659,,,,,,,
silence,48m 38s,48m 42s,,4.128,2918.512,2922.64,660,,,,,,,
teacher,48m 42s,48m 44s,This is Me.,1.44,2922.64,2924.08,661,,,,,,,
teacher,48m 44s,48m 44s,,0.64,2924.08,2924.72,661,,,,,,,
student,48m 44s,48m 47s,I think it's apparent I need to rethink my life a little bit.,3.04,2924.72,2927.76,662,,,,,,,
student,48m 47s,48m 48s,,0.48,2927.76,2928.24,662,,,,,,,
student,48m 48s,48m 49s,What's my problem?,0.88,2928.24,2929.12,662,,,,,,,
student,48m 49s,48m 49s,,0.8,2929.12,2929.92,662,,,,,,,
student,48m 49s,48m 51s,"First of all, I'm a rat.",1.76,2929.92,2931.68,662,,,,,,,
student,48m 51s,48m 53s,,2.0,2931.68,2933.68,662,,,,,,,
student,48m 53s,48m 57s,"Okay, so let's watch the whole movie.",3.92,2933.68,2937.6,662,,,,,,,
student,48m 57s,48m 58s,,0.64,2937.6,2938.24,662,,,,,,,
teacher,48m 58s,49m 0s,"I'd love to, but we cannot write a summary.",2.49,2938.24,2940.73,663,,,,,,,
teacher,49m 0s,49m 1s,,0.72,2940.73,2941.45,663,,,,,,,
student,49m 1s,49m 3s,"Wait, we should have watched it last time.",1.76,2941.45,2943.21,664,,,,,,,
student,49m 3s,49m 4s,We were having a fun day,1.28,2943.21,2944.49,664,,,,,,,
student,49m 4s,49m 4s,,0.195,2944.49,2944.685,664,,,,,,,
silence,49m 4s,49m 8s,,3.645,2944.685,2948.33,665,,,,,,,
student,49m 8s,49m 9s,watching buddy.,1.2,2948.33,2949.53,666,,,,,,,
student,49m 9s,49m 12s,,3.12,2949.53,2952.65,666,,,,,,,
teacher,49m 12s,49m 18s,We see a commercial with chef gusto and then all of a sudden.,6.16,2952.65,2958.81,667,,,,,,,
teacher,49m 18s,49m 19s,,0.8,2958.81,2959.61,667,,,,,,,
student,49m 19s,49m 23s,Food critic and non ego.,3.44,2959.61,2963.05,668,,,,,,,
student,49m 23s,49m 25s,,2.0,2963.05,2965.05,668,,,,,,,
teacher,49m 25s,49m 25s,Yeah.,0.56,2965.05,2965.61,669,,,,,,,
teacher,49m 25s,49m 25s,,0.067,2965.61,2965.677,669,,,,,,,
silence,49m 25s,49m 30s,,4.763,2965.677,2970.44,670,,,,,,,
teacher,49m 30s,49m 32s,"Okay, take a minute to think by raise of hand.",2.24,2970.44,2972.68,671,,,,,,,
teacher,49m 32s,49m 33s,,0.56,2972.68,2973.24,671,,,,,,,
teacher,49m 33s,49m 36s,And actually by raise of hand not shouting out.,2.96,2973.24,2976.2,671,,,,,,,
student,49m 36s,49m 37s,[Untranscribed],1.12,2976.2,2977.32,672,,,,,,,
teacher,49m 37s,49m 39s,Give me some hook techniques that they use.,2.24,2977.32,2979.56,673,1,,,1,,,
teacher,49m 39s,49m 39s,,0.4,2979.56,2979.96,673,,,,,,,
teacher,49m 39s,49m 40s,Question.,0.4,2979.96,2980.36,673,,,,,,,
teacher,49m 40s,49m 40s,,0.56,2980.36,2980.92,673,,,,,,,
teacher,49m 40s,49m 44s,"Okay, try again, Maddox.",3.28,2980.92,2984.2,673,1,,,1,,,
teacher,49m 44s,49m 44s,,0.72,2984.2,2984.92,673,,,,,,,
teacher,49m 44s,49m 45s,Question.,0.4,2984.92,2985.32,673,,,,,,,
teacher,49m 45s,49m 45s,,0.4,2985.32,2985.72,673,,,,,,,
teacher,49m 45s,49m 46s,Question.,0.4,2985.72,2986.12,673,,,,,,,
teacher,49m 46s,49m 46s,,0.64,2986.12,2986.76,673,,,,,,,
teacher,49m 46s,49m 47s,Why?,0.4,2986.76,2987.16,673,,,,,,,
teacher,49m 47s,49m 47s,,0.8,2987.16,2987.96,673,,,,,,,
student,49m 47s,49m 48s,Because.,0.4,2987.96,2988.36,674,,,,,,,
student,49m 48s,49m 49s,,1.6,2988.36,2989.96,674,,,,,,,
teacher,49m 49s,49m 50s,Because why?,0.8,2989.96,2990.76,675,1,,1,1,,,
student,49m 50s,49m 51s,[Untranscribed],1.13,2990.76,2991.89,676,,,,,,,
teacher,49m 51s,49m 52s,Because.,0.24,2991.89,2992.13,677,,,,,,,
teacher,49m 52s,49m 52s,,0.08,2992.13,2992.21,677,,,,,,,
teacher,49m 52s,49m 57s,Why is there a rat washing and why is there a rat?,4.96,2992.21,2997.17,677,,,,,,,
teacher,49m 57s,49m 57s,,0.64,2997.17,2997.81,677,,,,,,,
teacher,49m 57s,49m 59s,"Yeah, why else?",1.84,2997.81,2999.65,677,1,,1,1,,,
teacher,49m 59s,50m 0s,Maddox?,0.56,2999.65,3000.21,677,1,,1,1,,,
teacher,50m 0s,50m 0s,,0.64,3000.21,3000.85,677,,,,,,,
student,50m 0s,50m 1s,"Oh, why else?",0.84,3000.85,3001.69,678,,,,,,,
student,50m 1s,50m 2s,Action.,0.36,3001.69,3002.05,678,,,,,,,
student,50m 2s,50m 2s,,0.8,3002.05,3002.85,678,,,,,,,
teacher,50m 2s,50m 3s,No.,0.4,3002.85,3003.25,679,,,,,,,
student,50m 3s,50m 5s,[Untranscribed],2.56,3003.25,3005.81,680,,,,,,,
teacher,50m 5s,50m 9s,What other questions are we left with Maddox lost in Reed's eyes?,3.68,3005.81,3009.49,681,1,,,1,,,
teacher,50m 9s,50m 10s,,0.636,3009.49,3010.126,681,,,,,,,
student,50m 10s,50m 12s,,2.404,3010.126,3012.53,682,,,,,,,
student,50m 12s,50m 12s,Because,0.4,3012.53,3012.93,682,,,,,,,
student,50m 12s,50m 15s,,2.96,3012.93,3015.89,682,,,,,,,
teacher,50m 15s,50m 17s,what other questions do we have?,1.57,3015.89,3017.46,683,1,,,1,,,
student,50m 17s,50m 18s,Just question.,0.64,3017.46,3018.1,684,,,,,,,
student,50m 18s,50m 18s,Next question.,0.64,3018.1,3018.74,684,,,,,,,
teacher,50m 18s,50m 19s,Anyone could.,0.72,3018.74,3019.46,685,1,,1,1,,,
teacher,50m 19s,50m 20s,Why does this one guy.,1.52,3019.46,3020.98,685,1,,1,1,,,
student,50m 20s,50m 22s,,1.52,3020.98,3022.5,686,,,,,,,
student,50m 22s,50m 24s,Why is the guy being a food critic?,1.84,3022.5,3024.34,686,,,,,,,
student,50m 24s,50m 24s,Critic?,0.56,3024.34,3024.9,686,,,,,,,
teacher,50m 24s,50m 26s,"Okay, we don't know who those people are.",1.92,3024.9,3026.82,687,,,,,,,
teacher,50m 26s,50m 28s,"All right, that's questions.",1.24,3026.82,3028.06,687,,,,,,,
student,50m 28s,50m 28s,"Wait, that.",0.4,3028.06,3028.46,688,,,,,,,
student,50m 28s,50m 28s,The guy that made.,0.52,3028.46,3028.98,688,,,,,,,
student,50m 28s,50m 29s,,0.32,3028.98,3029.3,688,,,,,,,
student,50m 29s,50m 29s,What else?,0.56,3029.3,3029.86,688,,,,,,,
student,50m 29s,50m 29s,,0.08,3029.86,3029.94,688,,,,,,,
teacher,50m 29s,50m 30s,High stakes.,0.68,3029.94,3030.62,689,,,,,,,
teacher,50m 30s,50m 31s,High stakes.,0.6,3030.62,3031.22,689,,,,,,,
teacher,50m 31s,50m 31s,Why?,0.32,3031.22,3031.54,689,,,,,,,
teacher,50m 31s,50m 33s,Cuz the rat's getting shot at.,1.68,3031.54,3033.22,689,,,,,,,
teacher,50m 33s,50m 34s,The rat's getting shot at.,1.36,3033.22,3034.58,689,,,,,,,
student,50m 34s,50m 35s,And the.,0.64,3034.58,3035.22,690,,,,,,,
student,50m 35s,50m 35s,,0.08,3035.22,3035.3,690,,,,,,,
student,50m 35s,50m 36s,The top tier restaurant.,1.52,3035.3,3036.82,690,,,,,,,
student,50m 36s,50m 38s,,1.68,3036.82,3038.5,690,,,,,,,
teacher,50m 38s,50m 38s,Yeah.,0.48,3038.5,3038.98,691,,,,,,,
teacher,50m 38s,50m 39s,,0.08,3038.98,3039.06,691,,,,,,,
teacher,50m 39s,50m 42s,"Kinley, the food critic was very old in this.",3.38,3039.06,3042.44,691,,,,,,,
teacher,50m 42s,50m 42s,,0.55,3042.44,3042.99,691,,,,,,,
teacher,50m 42s,50m 43s,"Yeah,",0.32,3042.99,3043.31,691,,,,,,,
student,50m 43s,50m 48s,,5.44,3043.31,3048.75,692,,,,,,,
student,50m 48s,50m 49s,that's immediate Res.,1.04,3048.75,3049.79,692,,,,,,,
student,50m 49s,50m 51s,,1.36,3049.79,3051.15,692,,,,,,,
teacher,50m 51s,50m 52s,Big time.,0.88,3051.15,3052.03,693,,,,,,,
teacher,50m 52s,50m 52s,,0.16,3052.03,3052.19,693,,,,,,,
teacher,50m 52s,50m 53s,Unusual as well.,1.24,3052.19,3053.43,693,,,,,,,
teacher,50m 53s,50m 54s,"Thanks, Ephraim.",1.0,3053.43,3054.43,693,,,,,1,,
teacher,50m 54s,50m 55s,,0.88,3054.43,3055.31,693,,,,,,,
teacher,50m 55s,50m 55s,It's.,0.36,3055.31,3055.67,693,,,,,,,
teacher,50m 55s,50m 56s,And medias Res.,0.92,3055.67,3056.59,693,,,,,,,
