speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,42m 47s,42m 53s,"All right, in this video, the author mentions a type of white blood cell that responds to an infection.",5.52,2567.94,2573.46,438,,,,,,,
teacher,42m 53s,42m 54s,,0.82,2573.46,2574.28,438,,,,,,,
teacher,42m 54s,42m 55s,¿What is the name of it?,1.36,2574.28,2575.64,438,1,,,,,,
student,42m 55s,42m 57s,[Untranscribed],1.68,2575.64,2577.32,439,,,,,,,
teacher,42m 57s,42m 58s,He said it three times.,1.36,2577.32,2578.68,440,,,,,,,
student,42m 58s,43m 0s,,1.44,2578.68,2580.12,441,,,,,,,
student,43m 0s,43m 3s,"Yes, he did give us a hint.",3.6,2580.12,2583.72,441,,,,,,,
teacher,43m 3s,43m 6s,,2.64,2583.72,2586.36,442,,,,,,,
teacher,43m 6s,43m 7s,There's five.,0.68,2586.36,2587.04,442,,,,,,,
teacher,43m 7s,43m 8s,"Actually, only put five.",1.28,2587.04,2588.32,442,,,,,,,
teacher,43m 8s,43m 9s,There's only five.,0.84,2588.32,2589.16,442,,,,,,,
teacher,43m 9s,43m 10s,,0.84,2589.16,2590,442,,,,,,,
student,43m 10s,43m 10s,,0.84,2590,2590.84,443,,,,,,,
student,43m 10s,43m 12s,Which one is not give us one.,1.36,2590.84,2592.2,443,,,,,,,
student,43m 12s,43m 13s,That's not give us one.,1.04,2592.2,2593.24,443,,,,,,,
student,43m 13s,43m 14s,,0.8,2593.24,2594.04,443,,,,,,,
student,43m 14s,43m 14s,All right.,0.36,2594.04,2594.4,443,,,,,,,
student,43m 14s,43m 15s,Cross one over.,0.64,2594.4,2595.04,443,,,,,,,
student,43m 15s,43m 15s,Yeah.,0.36,2595.04,2595.4,443,,,,,,,
student,43m 15s,43m 20s,,5.21,2595.4,2600.61,443,,,,,,,
student,43m 20s,43m 21s,¿What's the first?,0.48,2600.61,2601.09,443,,,,,,,
student,43m 21s,43m 25s,,4.32,2601.09,2605.41,443,,,,,,,
teacher,43m 25s,43m 29s,I want to expose y' all to the opportunity of being Dr.,3.96,2605.41,2609.37,444,,,,,,,
teacher,43m 29s,43m 30s,Pimple Popper.,1.0,2609.37,2610.37,444,,,,,,,
teacher,43m 30s,43m 30s,,0.48,2610.37,2610.85,444,,,,,,,
student,43m 30s,43m 31s,Like you don't wanna.,1.08,2610.85,2611.93,445,,,,,,,
teacher,43m 31s,43m 32s,You don't wanna make.,0.76,2611.93,2612.69,446,,,,,,,
student,43m 32s,43m 33s,[Untranscribed],1.28,2612.69,2613.97,447,,,,,,,
teacher,43m 33s,43m 37s,You don't wanna make like one hundred plus a year popping pimples.,3.6,2613.97,2617.57,448,,,,,,,
teacher,43m 37s,43m 38s,Like you don't think.,0.44,2617.57,2618.01,448,,,,,,,
teacher,43m 38s,43m 39s,That's an amazing job.,1.08,2618.01,2619.09,448,,,,,,,
teacher,43m 39s,43m 39s,,0.56,2619.09,2619.65,448,,,,,,,
teacher,43m 39s,43m 40s,"Okay, I got one.",1.12,2619.65,2620.77,448,,,,,,,
student,43m 40s,43m 42s,[Untranscribed],1.6,2620.77,2622.37,449,,,,,,,
teacher,43m 42s,43m 44s,"So if my saying sees, you would have told me about this.",2.4,2622.37,2624.77,450,,,,,,,
teacher,43m 44s,43m 45s,,0.76,2624.77,2625.53,450,,,,,,,
teacher,43m 45s,43m 49s,"Like I would have been operating, like, in my passion.",3.92,2625.53,2629.45,450,,,,,,,
teacher,43m 49s,43m 50s,¿Passion?,0.64,2629.45,2630.09,450,,,,,,,
teacher,43m 50s,43m 50s,,0.24,2630.09,2630.33,450,,,,,,,
teacher,43m 50s,43m 51s,Because I thought that.,1.36,2630.33,2631.69,450,,,,,,,
teacher,43m 51s,43m 51s,,0.24,2631.69,2631.93,450,,,,,,,
teacher,43m 51s,43m 58s,"Like I was gonna be able to cut up her frogs and stuff twenty four, seven, three hundred, sixty five, as a science teacher.",6.12,2631.93,2638.05,450,,,,,,,
teacher,43m 58s,44m 0s,"And they're like, no, you gotta read these books.",2.28,2638.05,2640.33,450,,,,,,,
teacher,44m 0s,44m 3s,"But if I know, then I could have did gross things.",2.68,2640.33,2643.01,450,,,,,,,
teacher,44m 3s,44m 4s,"¿Which one did you say, chat?",1.32,2643.01,2644.33,450,,,,,,,
teacher,44m 4s,44m 5s,I would have loved it.,0.88,2644.33,2645.21,450,,,,,,,
teacher,44m 5s,44m 5s,,0.72,2645.21,2645.93,450,,,,,,,
teacher,44m 5s,44m 6s,All right.,0.48,2645.93,2646.41,450,,,,,,,
teacher,44m 6s,44m 6s,,0.48,2646.41,2646.89,450,,,,,,,
teacher,44m 6s,44m 12s,"¿It's neutrophils, huh?",5.66,2646.89,2652.55,450,,,,,,,
teacher,44m 12s,44m 12s,,0.4,2652.55,2652.95,450,,,,,,,
teacher,44m 12s,44m 13s,You have time.,0.96,2652.95,2653.91,450,,,,,,,
student,44m 13s,44m 15s,[Untranscribed],1.92,2653.91,2655.83,451,,,,,,,
teacher,44m 15s,44m 16s,So this is the play.,1.08,2655.83,2656.91,452,,,,,,,
teacher,44m 16s,44m 18s,¿What play?,1.76,2656.91,2658.67,452,,,,,,,
teacher,44m 18s,44m 19s,What,0.36,2658.67,2659.03,452,,,,,,,
teacher,44m 19s,44m 21s,,2.48,2659.03,2661.51,452,,,,,,,
media,44m 21s,44m 22s,I was about to,0.88,2661.51,2662.39,453,,,,,,,
teacher,44m 22s,44m 23s,[Untranscribed],1.28,2662.39,2663.67,454,,,,,,,
media,44m 23s,44m 24s,"say,",0.56,2663.67,2664.23,455,,,,,,,
teacher,44m 24s,44m 25s,[Untranscribed],1.68,2664.23,2665.91,456,,,,,,,
media,44m 25s,44m 26s,but knowing that,0.96,2665.91,2666.87,457,,,,,,,
teacher,44m 26s,44m 27s,[Untranscribed],0.96,2666.87,2667.83,458,,,,,,,
media,44m 27s,44m 28s,easier.,0.64,2667.83,2668.47,459,,,,,,,
media,44m 28s,44m 28s,,0.4,2668.47,2668.87,459,,,,,,,
media,44m 28s,44m 31s,¿So what is acne and what can you do about it?,2.8,2668.87,2671.67,459,,,,,,,
student,44m 31s,44m 33s,[Untranscribed],1.52,2671.67,2673.19,460,,,,,,,
media,44m 33s,44m 39s,"The hair follicles or pores in your skin contain sebaceous glands, also called oil glands.",6.38,2673.19,2679.57,461,,,,,,,
media,44m 39s,44m 39s,,0.32,2679.57,2679.89,461,,,,,,,
student,44m 39s,44m 41s,These glands make sebum.,1.68,2679.89,2681.57,462,,,,,,,
student,44m 41s,44m 42s,,0.56,2681.57,2682.13,462,,,,,,,
media,44m 42s,44m 46s,"Normally, the sebum travels through the hair follicles to the skin to lubricate your skin.",4.72,2682.13,2686.85,463,,,,,,,
student,44m 46s,44m 47s,[Untranscribed],1.12,2686.85,2687.97,464,,,,,,,
media,44m 47s,44m 52s,"However, the skin cells can plug the pores and block the sebum.",4.16,2687.97,2692.13,465,,,,,,,
media,44m 52s,44m 52s,,0.24,2692.13,2692.37,465,,,,,,,
media,44m 52s,44m 58s,"When pores become plugged, skin bacteria that generally live on the skin get trapped inside the pores.",6.56,2692.37,2698.93,465,,,,,,,
media,44m 58s,44m 59s,,0.4,2698.93,2699.33,465,,,,,,,
media,44m 59s,45m 3s,The body's immune system then attacks the bacteria causing the pain.,3.8,2699.33,2703.13,465,,,,,,,
media,45m 3s,45m 9s,And swelling of a pimple acne can show up as different types of bumps.,6.54,2703.13,2709.67,465,,,,,,,
media,45m 9s,45m 9s,,0.08,2709.67,2709.75,465,,,,,,,
media,45m 9s,45m 14s,A pore that gets clogged closes and bulges out from the skin is a white head.,4.88,2709.75,2714.63,465,,,,,,,
media,45m 14s,45m 14s,,0.32,2714.63,2714.95,465,,,,,,,
media,45m 14s,45m 17s,Blackheads are simply whiteheads that have opened.,2.72,2714.95,2717.67,465,,,,,,,
media,45m 17s,45m 17s,,0.08,2717.67,2717.75,465,,,,,,,
media,45m 17s,45m 21s,"When the contents of a white head are exposed to air, they darken.",3.28,2717.75,2721.03,465,,,,,,,
student,45m 21s,45m 23s,[Untranscribed],2.0,2721.03,2723.03,466,,,,,,,
media,45m 23s,45m 26s,"If the clotted pore gets inflamed, it becomes a pustule.",3.28,2723.03,2726.31,467,,,,,,,
media,45m 26s,45m 26s,,0.32,2726.31,2726.63,467,,,,,,,
media,45m 26s,45m 36s,"When a group of pustules cluster together, they form assist over the counter creams and rinses might not be enough to manage breakouts.",9.37,2726.63,2736.0,467,,,,,,,
media,45m 36s,45m 36s,,0.16,2736.0,2736.16,467,,,,,,,
media,45m 36s,45m 40s,"Fortunately, doctors can offer a range of tools to combat the condition.",4.16,2736.16,2740.32,467,,,,,,,
student,45m 40s,45m 42s,[Untranscribed],2.24,2740.32,2742.56,468,,,,,,,
media,45m 42s,45m 46s,Topical retinoid cream is the foundation of acne treatment.,3.6,2742.56,2746.16,469,,,,,,,
media,45m 46s,45m 46s,,0.16,2746.16,2746.32,469,,,,,,,
media,45m 46s,45m 54s,Retinoids are vitamin A derivatives that help clear acne by regulating skin cell turnover retinoids work from the inside out.,8.4,2746.32,2754.72,469,,,,,,,
media,45m 54s,45m 55s,,0.6,2754.72,2755.32,469,,,,,,,
media,45m 55s,46m 3s,"The retinoic acid seeps into the cells and binds to nuclear receptors, telling these receptors to speed up their turnover process.",7.68,2755.32,2763.0,469,,,,,,,
student,46m 3s,46m 4s,[Untranscribed],1.12,2763.0,2764.12,470,,,,,,,
media,46m 4s,46m 10s,"Not only does increased skin cell turnover remove a key factor of what causes acne, namely dead skin cells.",6.64,2764.12,2770.76,471,,,,,,,
media,46m 10s,46m 10s,,0.159,2770.76,2770.919,471,,,,,,,
media,46m 10s,46m 12s,But there's another benefit.,1.521,2770.919,2772.44,471,,,,,,,
media,46m 12s,46m 12s,,0.48,2772.44,2772.92,471,,,,,,,
media,46m 12s,46m 20s,"Keeping dead skin cells on the move helps keep pores clear and open, so that other topical acne medications can penetrate effective.",7.92,2772.92,2780.84,471,,,,,,,
media,46m 20s,46m 20s,,0.005,2780.84,2780.845,471,,,,,,,
silence,46m 20s,46m 23s,,2.325,2780.845,2783.17,472,,,,,,,
media,46m 23s,46m 26s,"If this is not enough, we can add benzoyl peroxide.",3.44,2783.17,2786.61,473,,,,,,,
media,46m 26s,46m 27s,,0.4,2786.61,2787.01,473,,,,,,,
media,46m 27s,46m 32s,Benzoyl peroxide is an acid that kills acne causing bacteria on your skin.,5.04,2787.01,2792.05,473,,,,,,,
media,46m 32s,46m 32s,,0.4,2792.05,2792.45,473,,,,,,,
media,46m 32s,46m 40s,"In addition, benzoyl peroxide is also anti inflammatory and chimelotic, meaning it decreases inflammation and opens pores.",8.16,2792.45,2800.61,473,,,,,,,
silence,46m 40s,46m 43s,,2.713,2800.61,2803.323,474,,,,,,,
student,46m 43s,46m 44s,[Untranscribed],1.047,2803.323,2804.37,475,,,,,,,
media,46m 44s,46m 48s,One thing to watch out for with bentoyl peroxide is that it can bleach dark fabrics.,4.39,2804.37,2808.76,476,,,,,,,
media,46m 48s,46m 49s,,0.48,2808.76,2809.24,476,,,,,,,
media,46m 49s,46m 53s,Be sure to apply the benzoyl peroxide after you hear sweater over your face.,3.92,2809.24,2813.16,476,,,,,,,
student,46m 53s,46m 54s,[Untranscribed],1.52,2813.16,2814.68,477,,,,,,,
media,46m 54s,47m 0s,"If this combination is not enough, we'll add a local antibiotic to the treatment regimen.",5.44,2814.68,2820.12,478,,,,,,,
media,47m 0s,47m 0s,,0.4,2820.12,2820.52,478,,,,,,,
media,47m 0s,47m 2s,Antibiotics perform double duty.,2.0,2820.52,2822.52,478,,,,,,,
media,47m 2s,47m 2s,,0.239,2822.52,2822.759,478,,,,,,,
media,47m 2s,47m 6s,They're definitely after the bacteria involved in the pathogenesis of acne.,4.001,2822.759,2826.76,478,,,,,,,
media,47m 6s,47m 7s,,0.24,2826.76,2827.0,478,,,,,,,
media,47m 7s,47m 11s,But we're mainly using antibiotics for their anti inflammatory effects.,4.24,2827.0,2831.24,478,,,,,,,
media,47m 11s,47m 11s,,0.4,2831.24,2831.64,478,,,,,,,
media,47m 11s,47m 16s,"Antibiotics can be taken orally, topically, but only for a limited time.",4.89,2831.64,2836.53,478,,,,,,,
media,47m 16s,47m 16s,,0.4,2836.53,2836.93,478,,,,,,,
media,47m 16s,47m 21s,Oral antibiotics are prescribed if topical antibiotics are ineffective.,4.4,2836.93,2841.33,478,,,,,,,
media,47m 21s,47m 22s,,0.72,2841.33,2842.05,478,,,,,,,
media,47m 22s,47m 28s,Antibiotics should always be combined with benzoyl peroxide to reduce the development of resistant organisms.,6.16,2842.05,2848.21,478,,,,,,,
media,47m 28s,47m 29s,,1.28,2848.21,2849.49,478,,,,,,,
media,47m 29s,47m 34s,"And finally, if nothing works, doctors will prescribe an oral retinoid.",5.04,2849.49,2854.53,478,,,,,,,
media,47m 34s,47m 35s,,1.12,2854.53,2855.65,478,,,,,,,
media,47m 35s,47m 39s,"It shrinks your oil glands, preventing pipples and clogged.",3.36,2855.65,2859.01,478,,,,,,,
media,47m 39s,47m 40s,,1.29,2859.01,2860.3,478,,,,,,,
teacher,47m 40s,47m 42s,"All right, last question.",2.48,2860.3,2862.78,479,,,,,,,
teacher,47m 42s,47m 42s,,0.08,2862.78,2862.86,479,,,,,,,
teacher,47m 42s,47m 49s,¿Can you think of similarities and differences and how bacteria interact with different parts of our bodies?,6.32,2862.86,2869.18,479,1,,,1,,,
teacher,47m 49s,47m 49s,,0.08,2869.18,2869.26,479,,,,,,,
student,47m 49s,47m 50s,It's all disgusting.,1.52,2869.26,2870.78,480,,,,,,,
student,47m 50s,47m 51s,,0.88,2870.78,2871.66,480,,,,,,,
teacher,47m 51s,47m 52s,"Oh, wait my bad.",1.2,2871.66,2872.86,481,,,,,,,
teacher,47m 52s,47m 53s,,0.427,2872.86,2873.287,481,,,,,,,
student,47m 53s,47m 57s,,4.293,2873.287,2877.58,482,,,,,,,
student,47m 57s,47m 58s,My screen is blue.,1.2,2877.58,2878.78,482,,,,,,,
student,47m 58s,48m 5s,,6.4,2878.78,2885.18,482,,,,,,,
teacher,48m 5s,48m 6s,Maybe still loading.,1.12,2885.18,2886.3,483,,,,,,,
student,48m 6s,48m 8s,[Untranscribed],1.96,2886.3,2888.26,484,,,,,,,
teacher,48m 8s,48m 9s,You can record audio.,1.2,2888.26,2889.46,485,,,,,,,
student,48m 9s,48m 10s,,1.52,2889.46,2890.98,486,,,,,,,
student,48m 10s,48m 11s,¿What's up to?,0.8,2890.98,2891.78,486,,,,,,,
student,48m 11s,48m 12s,,1.12,2891.78,2892.9,486,,,,,,,
teacher,48m 12s,48m 14s,I don't think my Alpha star.,2.08,2892.9,2894.98,487,,,,,,,
student,48m 14s,48m 16s,,1.28,2894.98,2896.26,488,,,,,,,
student,48m 16s,48m 17s,I got your mic.,1.12,2896.26,2897.38,488,,,,,,,
student,48m 17s,48m 17s,,0.24,2897.38,2897.62,488,,,,,,,
student,48m 17s,48m 18s,¿What's up?,0.64,2897.62,2898.26,488,,,,,,,
student,48m 18s,48m 22s,,4.56,2898.26,2902.82,488,,,,,,,
teacher,48m 22s,48m 24s,It should allow you to do it.,1.84,2902.82,2904.66,489,,,,,,,
teacher,48m 24s,48m 24s,,0.08,2904.66,2904.74,489,,,,,,,
student,48m 24s,48m 25s,"Oh, yeah.",0.52,2904.74,2905.26,490,,,,,,,
student,48m 25s,48m 26s,It has it.,0.88,2905.26,2906.14,490,,,,,,,
teacher,48m 26s,48m 28s,"¿It has a little microphone, don't it?",1.96,2906.14,2908.1,491,,,,,,,
teacher,48m 28s,48m 28s,,0.24,2908.1,2908.34,491,,,,,,,
student,48m 28s,48m 28s,Yeah.,0.6,2908.34,2908.94,492,,,,,,,
student,48m 28s,48m 30s,That was so pretty.,1.48,2908.94,2910.42,492,,,,,,,
student,48m 30s,48m 31s,,0.72,2910.42,2911.14,492,,,,,,,
teacher,48m 31s,48m 33s,Prepare your eyes for the light.,2.0,2911.14,2913.14,493,,,,,,,
student,48m 33s,48m 39s,,6.78,2913.14,2919.92,494,,,,,,,
student,48m 39s,48m 41s,I can't just answer it.,1.28,2919.92,2921.2,494,,,,,,,
student,48m 41s,48m 42s,,1.36,2921.2,2922.56,494,,,,,,,
teacher,48m 42s,48m 43s,I don't know.,0.72,2922.56,2923.28,495,,,,,,,
student,48m 43s,48m 45s,,1.84,2923.28,2925.12,496,,,,,,,
student,48m 45s,48m 46s,I appreciate you,0.96,2925.12,2926.08,496,,,,,,,
student,48m 46s,48m 50s,,3.92,2926.08,2930.0,496,,,,,,,
teacher,48m 50s,48m 50s,this one.,0.44,2930.0,2930.44,497,,,,,,,
student,48m 50s,48m 51s,You're this one.,0.76,2930.44,2931.2,498,,,,,,,
student,48m 51s,48m 55s,,4.305,2931.2,2935.505,498,,,,,,,
silence,48m 55s,48m 57s,,1.991,2935.505,2937.496,499,,,,,,,
group,48m 57s,49m 2s,[Untranscribed],5.184,2937.496,2942.68,500,,,,,,,
teacher,49m 2s,49m 5s,[Untranscribed],2.342,2942.68,2945.022,501,,,,,,,
group,49m 5s,49m 15s,[Untranscribed],10.938,2945.022,2955.96,502,,,,,,,
teacher,49m 15s,49m 20s,[Untranscribed],4.04,2955.96,2960,503,,,,,,,
student,49m 20s,49m 22s,[Untranscribed],2.96,2960,2962.96,504,,,,,,,
teacher,49m 22s,49m 25s,,2.33,2962.96,2965.29,505,,,,,,,
teacher,49m 25s,49m 25s,All right.,0.32,2965.29,2965.61,505,,,,,,,
teacher,49m 25s,49m 25s,,0.08,2965.61,2965.69,505,,,,,,,
teacher,49m 25s,49m 27s,"Oh, just okay.",1.97,2965.69,2967.66,505,,,,,,,
student,49m 27s,49m 29s,¿Can I use this chair in my desk?,1.68,2967.66,2969.34,506,,,,,,,
student,49m 29s,49m 29s,,0.32,2969.34,2969.66,506,,,,,,,
teacher,49m 29s,49m 31s,That's actually my sister chair in here.,1.72,2969.66,2971.38,507,,,,,,,
teacher,49m 31s,49m 32s,She just hit it back.,0.92,2971.38,2972.3,507,,,,,,,
teacher,49m 32s,49m 32s,,0.64,2972.3,2972.94,507,,,,,,,
student,49m 32s,49m 35s,This chair is so comfortable for me.,2.32,2972.94,2975.26,508,,,,,,,
student,49m 35s,49m 35s,,0.16,2975.26,2975.42,508,,,,,,,
student,49m 35s,49m 36s,¿What are you getting?,0.88,2975.42,2976.3,508,,,,,,,
student,49m 36s,49m 36s,,0.64,2976.3,2976.94,508,,,,,,,
teacher,49m 36s,49m 38s,This is box.,1.12,2976.94,2978.06,509,,,,,,,
group,49m 38s,49m 44s,[Untranscribed],6.24,2978.06,2984.3,510,,,,,,,
student,49m 44s,49m 45s,That's not how you see.,1.12,2984.3,2985.42,511,,,,,,,
student,49m 45s,49m 50s,,5.2,2985.42,2990.62,511,,,,,,,
student,49m 50s,49m 51s,No offense.,0.88,2990.62,2991.5,511,,,,,,,
student,49m 51s,49m 52s,"I'm not gay, bro.",1.08,2991.5,2992.58,511,,,,,,,
student,49m 52s,49m 58s,,5.43,2992.58,2998.01,511,,,,,,,
student,49m 58s,49m 58s,¿What time is this?,0.72,2998.01,2998.73,511,,,,,,,
student,49m 58s,50m 6s,,7.363,2998.73,3006.093,511,,,,,,,
silence,50m 6s,50m 10s,,4.397,3006.093,3010.49,512,,,,,,,
student,50m 10s,50m 12s,I say because it's all disgusting.,2.0,3010.49,3012.49,513,,,,,,,
student,50m 12s,50m 13s,,0.88,3012.49,3013.37,513,,,,,,,
student,50m 13s,50m 14s,¿Is that an accurate answer?,1.28,3013.37,3014.65,513,,,,,,,
student,50m 14s,50m 16s,,1.52,3014.65,3016.17,513,,,,,,,
student,50m 16s,50m 16s,It's G.,0.8,3016.17,3016.97,513,,,,,,,
student,50m 16s,50m 17s,,0.64,3016.97,3017.61,513,,,,,,,
student,50m 17s,50m 20s,My answer was that it was all the not disgusting.,3.38,3017.61,3020.99,513,,,,,,,
teacher,50m 20s,50m 21s,"Yes, it is disgusting.",1.0,3020.99,3021.99,514,,,,,,,
teacher,50m 21s,50m 22s,,0.08,3021.99,3022.07,514,,,,,,,
student,50m 22s,50m 23s,Bacteria is gross.,0.96,3022.07,3023.03,515,,,,,,,
student,50m 23s,50m 23s,,0.16,3023.03,3023.19,515,,,,,,,
student,50m 23s,50m 23s,Small.,0.56,3023.19,3023.75,515,,,,,,,
student,50m 23s,50m 24s,,0.64,3023.75,3024.39,515,,,,,,,
student,50m 24s,50m 25s,It is gross.,0.68,3024.39,3025.07,515,,,,,,,
student,50m 25s,50m 26s,It's a small gross.,1.08,3025.07,3026.15,515,,,,,,,
student,50m 26s,50m 26s,,0.08,3026.15,3026.23,515,,,,,,,
teacher,50m 26s,50m 27s,We need it to slide.,1.24,3026.23,3027.47,516,,,,,,,
teacher,50m 27s,50m 28s,"No, we don't.",0.84,3027.47,3028.31,516,,,,,,,
teacher,50m 28s,50m 28s,"Come on, sir.",0.68,3028.31,3028.99,516,,,,,,,
teacher,50m 28s,50m 30s,I gotta go post on hall duty.,1.72,3028.99,3030.71,516,,,,,,,
teacher,50m 30s,50m 31s,,0.32,3030.71,3031.03,516,,,,,,,
teacher,50m 31s,50m 32s,¿Who left their laptop?,1.12,3031.03,3032.15,516,,,,,,,
student,50m 32s,50m 33s,[Untranscribed],1.04,3032.15,3033.19,517,,,,,,,
teacher,50m 33s,50m 34s,I ain't answering yet.,1.2,3033.19,3034.39,518,,,,,,,
teacher,50m 34s,50m 35s,,0.799,3034.39,3035.189,518,,,,,,,
teacher,50m 35s,50m 36s,Hurry up and answer it.,0.881,3035.189,3036.07,518,,,,,,,
teacher,50m 36s,50m 36s,Nick.,0.32,3036.07,3036.39,518,,,,,,,
teacher,50m 36s,50m 36s,Come on.,0.4,3036.39,3036.79,518,,,,,,,
teacher,50m 36s,50m 37s,I gotta stick out.,1.04,3036.79,3037.83,518,,,,,,,
student,50m 37s,50m 39s,[Untranscribed],1.44,3037.83,3039.27,519,,,,,,,
teacher,50m 39s,50m 39s,Come on.,0.48,3039.27,3039.75,520,,,,,,,
teacher,50m 39s,50m 41s,I gotta go in the hall duty.,1.64,3039.75,3041.39,520,,,,,,,
teacher,50m 41s,50m 42s,"Hurry up, Nick.",0.84,3041.39,3042.23,520,,,,,,,
teacher,50m 42s,50m 43s,"I gotta go, man.",0.84,3042.23,3043.07,520,,,,,,,
teacher,50m 43s,50m 43s,The.,0.28,3043.07,3043.35,520,,,,,,,
teacher,50m 43s,50m 44s,I gotta go.,0.96,3043.35,3044.31,520,,,,,,,
teacher,50m 44s,50m 44s,,0.16,3044.31,3044.47,520,,,,,,,
teacher,50m 44s,50m 45s,Stand by the boys.,1.36,3044.47,3045.83,520,,,,,,,
teacher,50m 45s,50m 47s,"Bathroom, bro.",1.43,3045.83,3047.26,520,,,,,,,
student,50m 47s,50m 47s,"Hey, bro.",0.68,3047.26,3047.94,521,,,,,,,
student,50m 47s,50m 48s,Hey.,0.48,3047.94,3048.42,521,,,,,,,
student,50m 48s,50m 48s,,0.32,3048.42,3048.74,521,,,,,,,
student,50m 48s,50m 49s,Take that.,0.4,3048.74,3049.14,521,,,,,,,
student,50m 49s,50m 50s,Bass out your voice.,1.04,3049.14,3050.18,521,,,,,,,
student,50m 50s,50m 59s,,9.153,3050.18,3059.333,521,,,,,,,
silence,50m 59s,51m 1s,,2.177,3059.333,3061.51,522,,,,,,,
student,51m 1s,51m 14s,[Untranscribed],12.994,3061.51,3074.504,523,,,,,,,
silence,51m 14s,51m 21s,,7.003,3074.504,3081.507,524,,,,,,,
student,51m 21s,51m 26s,[Untranscribed],4.995,3081.507,3086.502,525,,,,,,,
silence,51m 26s,51m 30s,,3.999,3086.502,3090.502,526,,,,,,,
student,51m 30s,51m 34s,[Untranscribed],3.999,3090.502,3094.501,527,,,,,,,
silence,51m 34s,51m 38s,,3.999,3094.501,3098.5,528,,,,,,,
student,51m 38s,51m 54s,[Untranscribed],15.997,3098.5,3114.498,529,,,,,,,
silence,51m 54s,52m 1s,,7.003,3114.498,3121.501,530,,,,,,,
student,52m 1s,52m 8s,[Untranscribed],7.189,3121.501,3128.69,531,,,,,,,
silence,52m 8s,52m 14s,,5.822,3128.69,3134.512,532,,,,,,,
student,52m 14s,52m 18s,[Untranscribed],3.999,3134.512,3138.511,533,,,,,,,
silence,52m 18s,52m 20s,,1.991,3138.511,3140.502,534,,,,,,,
student,52m 20s,52m 30s,[Untranscribed],10.125,3140.502,3150.627,535,,,,,,,
silence,52m 30s,52m 32s,,1.873,3150.627,3152.5,536,,,,,,,
student,52m 32s,52m 35s,[Untranscribed],3.004,3152.5,3155.504,537,,,,,,,
silence,52m 35s,52m 37s,,1.991,3155.504,3157.495,538,,,,,,,
student,52m 37s,52m 42s,[Untranscribed],5.012,3157.495,3162.507,539,,,,,,,
silence,52m 42s,52m 46s,,3.999,3162.507,3166.507,540,,,,,,,
student,52m 46s,52m 57s,[Untranscribed],11.222,3166.507,3177.728,541,,,,,,,
silence,52m 57s,52m 59s,,1.772,3177.728,3179.5,542,,,,,,,
student,52m 59s,53m 9s,[Untranscribed],9.517,3179.5,3189.018,543,,,,,,,
silence,53m 9s,53m 13s,,4.86,3189.018,3193.878,544,,,,,,,
student,53m 13s,53m 18s,[Untranscribed],4.624,3193.878,3198.502,545,,,,,,,
silence,53m 18s,53m 21s,,3.004,3198.502,3201.505,546,,,,,,,
student,53m 21s,53m 26s,[Untranscribed],4.995,3201.505,3206.5,547,,,,,,,
silence,53m 26s,53m 37s,,11.003,3206.5,3217.503,548,,,,,,,
student,53m 37s,53m 42s,[Untranscribed],5.231,3217.503,3222.734,549,,,,,,,
silence,53m 42s,53m 45s,,2.936,3222.734,3225.67,550,,,,,,,
student,53m 45s,53m 50s,[Untranscribed],4.826,3225.67,3230.497,551,,,,,,,
silence,53m 50s,53m 57s,,7.003,3230.497,3237.5,552,,,,,,,
student,53m 57s,54m 0s,[Untranscribed],3.004,3237.5,3240.503,553,,,,,,,
silence,54m 0s,54m 5s,,4.995,3240.503,3245.498,554,,,,,,,
student,54m 5s,54m 27s,[Untranscribed],22.005,3245.498,3267.503,555,,,,,,,
silence,54m 27s,54m 29s,,2.008,3267.503,3269.512,556,,,,,,,
student,54m 29s,54m 34s,[Untranscribed],4.995,3269.512,3274.507,557,,,,,,,
silence,54m 34s,54m 38s,,3.999,3274.507,3278.506,558,,,,,,,
student,54m 38s,54m 46s,[Untranscribed],7.999,3278.506,3286.505,559,,,,,,,
silence,54m 46s,54m 51s,,4.995,3286.505,3291.5,560,,,,,,,
student,54m 51s,55m 3s,[Untranscribed],11.998,3291.5,3303.498,561,,,,,,,
silence,55m 3s,55m 11s,,7.999,3303.498,3311.497,562,,,,,,,
student,55m 11s,55m 14s,[Untranscribed],2.7,3311.497,3314.197,563,,,,,,,
silence,55m 14s,55m 21s,,7.307,3314.197,3321.503,564,,,,,,,
student,55m 21s,55m 27s,[Untranscribed],6.041,3321.503,3327.545,565,,,,,,,
silence,55m 27s,55m 29s,,1.957,3327.545,3329.502,566,,,,,,,
student,55m 29s,55m 36s,[Untranscribed],7.037,3329.502,3336.539,567,,,,,,,
silence,55m 36s,55m 44s,,8.302,3336.539,3344.842,568,,,,,,,
student,55m 44s,55m 46s,[Untranscribed],1.654,3344.842,3346.495,569,,,,,,,
silence,55m 46s,55m 56s,,9.872,3346.495,3356.367,570,,,,,,,
student,55m 56s,56m 1s,[Untranscribed],5.231,3356.367,3361.598,571,,,,,,,
silence,56m 1s,56m 5s,,3.898,3361.598,3365.497,572,,,,,,,
